Name,Description,SUBZONE_NO,SUBZONE_N,PLN_AREA_N,REGION_N,lon,lat
24019,Liang Huat Ind Cplx,1,JOO KOON,PIONEER,WEST REGION,103.67728206793541,1.3228872190093597
24021,Meritor Heavy Veh Systems,2,GUL CIRCLE,PIONEER,WEST REGION,103.67087977752023,1.32185257239826
24029,Mazak S'pore,1,JOO KOON,PIONEER,WEST REGION,103.67132658072524,1.3224709639188001
24041,Opp Pasir Laba Camp,1,JOO KOON,PIONEER,WEST REGION,103.67499316670492,1.33035313055333
24049,Pasir Laba Camp,1,WESTERN WATER CATCHMENT,WESTERN WATER CATCHMENT,WEST REGION,103.67379074701834,1.33094144977498
24089,Aft Gul Ave,2,GUL CIRCLE,PIONEER,WEST REGION,103.67069001700851,1.31445576142607
24129,Opp Yeow San Pte Ltd,1,JOO KOON,PIONEER,WEST REGION,103.66987144292962,1.3261418060067598
24139,Opp Toyo Ink,1,JOO KOON,PIONEER,WEST REGION,103.67193012673827,1.3273359215074698
24149,Aft Joo Koon Cres,1,JOO KOON,PIONEER,WEST REGION,103.6746632178117,1.32754011144327
24159,Aft Joo Koon Rd,1,JOO KOON,PIONEER,WEST REGION,103.67664244711858,1.3268422233347998
24169,Bef Gul Circle,2,GUL CIRCLE,PIONEER,WEST REGION,103.66671593002816,1.31038624703757
24179,Opp Hong Hock Hardware,2,GUL CIRCLE,PIONEER,WEST REGION,103.66477126222463,1.30940312319597
24189,Tai Sin Electric Cables,2,GUL CIRCLE,PIONEER,WEST REGION,103.6619380811675,1.3111622907347198
24199,JB Ind Pte Ltd,2,GUL CIRCLE,PIONEER,WEST REGION,103.65993666344218,1.31308152323838
24209,Aft Gul Lane,2,GUL CIRCLE,PIONEER,WEST REGION,103.65986932009741,1.31523764085318
24219,Precision Products,2,GUL CIRCLE,PIONEER,WEST REGION,103.66267154250265,1.31822701576325
24229,Aft Gul St 3,2,GUL CIRCLE,PIONEER,WEST REGION,103.66615348821185,1.3195377810904403
24239,Bef Gul St 1,2,GUL CIRCLE,PIONEER,WEST REGION,103.6690038889689,1.31979166699662
24249,Asiatic Agricultural Ind,2,GUL CIRCLE,PIONEER,WEST REGION,103.67231073811735,1.3200141711372
24259,DNV GL Laboratory,2,GUL CIRCLE,PIONEER,WEST REGION,103.6756285744157,1.32022430366593
24269,Sing Huat Hardware,2,GUL CIRCLE,PIONEER,WEST REGION,103.67660828077692,1.3179600715108601
24279,Cameron Iron Works,2,GUL CIRCLE,PIONEER,WEST REGION,103.6767463061916,1.3148027747623299
24289,Opp Keppel T&T,2,GUL CIRCLE,PIONEER,WEST REGION,103.674858525035,1.3124045750493498
24299,Aft Gul Way,2,GUL CIRCLE,PIONEER,WEST REGION,103.67165007095036,1.31215859373419
24301,SNL Logistics Pte Ltd,2,GUL CIRCLE,PIONEER,WEST REGION,103.66584908540896,1.31260985884793
24331,Opp Hong Hang Bldg,2,GUL CIRCLE,PIONEER,WEST REGION,103.66868333299611,1.30854833300657
24339,Hong Hang Bldg,4,GUL BASIN,PIONEER,WEST REGION,103.66899333300486,1.3084066669880101
24341,Opp Keppel Shipyard,5,PIONEER SECTOR,PIONEER,WEST REGION,103.67069575266142,1.2955962479411798
24349,Keppel Shipyard,4,GUL BASIN,PIONEER,WEST REGION,103.67091644467769,1.29557792043984
24351,Opp S'pore Takada Ind,5,PIONEER SECTOR,PIONEER,WEST REGION,103.6683905248493,1.2981176331771702
24359,S'pore Takada Ind,4,GUL BASIN,PIONEER,WEST REGION,103.66853349337181,1.29822556407932
24369,Dyna-Mac Engrg Svcs,4,GUL BASIN,PIONEER,WEST REGION,103.66698326196405,1.3007768766385803
24379,Opp Asia Ind Gases,4,GUL BASIN,PIONEER,WEST REGION,103.66588434674222,1.30366277967429
24381,GE Keppel Energy Svcs,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66532722200753,1.3068880559926999
24389,Opp GE Keppel Energy Svcs,4,GUL BASIN,PIONEER,WEST REGION,103.66551563876423,1.30668431065764
24391,Chem-Solv Technologies,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66447101698634,1.2985931987763901
24401,Opp Hoe Huat Engrg,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66355777798681,1.30031638897466
24411,Gul Camp,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66173361100701,1.3024377779881597
24421,Bef Pioneer Sector 1,5,PIONEER SECTOR,PIONEER,WEST REGION,103.65950611101405,1.30463277796645
24431,Aft Pioneer Sector 2,5,PIONEER SECTOR,PIONEER,WEST REGION,103.6576999999841,1.3072661110318298
24441,GSK,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66096830094709,1.3071349825390897
24451,Opp Cambridge Ind Trust,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66378722029442,1.30599340060276
24461,Bef Nam Leong Co Pte Ltd,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66626018526829,1.2972393149589603
24489,Aft Joo Koon Way,1,JOO KOON,PIONEER,WEST REGION,103.67111058135133,1.3257439566874198
24499,Panasonic Ind Devices,1,JOO KOON,PIONEER,WEST REGION,103.67439565139507,1.32598700998791
24501,Bef Tuas Flyover,1,JOO KOON,PIONEER,WEST REGION,103.66479791875362,1.32424896848956
24509,Aft Tuas Flyover,1,TENGEH,TUAS,WEST REGION,103.66411622471436,1.3243147851688102
24511,GUL CIRCLE STN EXIT A,2,GUL CIRCLE,PIONEER,WEST REGION,103.6608911,1.319446944
24519,GUL CIRCLE STN EXIT B,3,TUAS NORTH,TUAS,WEST REGION,103.6598081,1.319071944
24521,Bef Tuas Ave 5,2,GUL CIRCLE,PIONEER,WEST REGION,103.65887836276522,1.3174408431769997
24529,Aft Tuas Ave 5,3,TUAS NORTH,TUAS,WEST REGION,103.65816649904157,1.31721248927948
24531,Utracon Corp,5,PIONEER SECTOR,PIONEER,WEST REGION,103.65688416696948,1.3062263889716805
24539,Dundee Marine,5,PIONEER SECTOR,PIONEER,WEST REGION,103.65548029310382,1.30492020241064
24541,Opp Keppel Shipyard,5,PIONEER SECTOR,PIONEER,WEST REGION,103.6556555059217,1.3027565759884498
24549,Keppel Shipyard,5,PIONEER SECTOR,PIONEER,WEST REGION,103.65543583300811,1.30273638896787
24559,HQ 6 Div,5,PIONEER SECTOR,PIONEER,WEST REGION,103.6574800000263,1.30079305601761
24571,Seng Heng Engrg,1,JOO KOON,PIONEER,WEST REGION,103.6690675022225,1.32367555849755
24581,Opp ESAB,1,JOO KOON,PIONEER,WEST REGION,103.66699583303098,1.3249613889807004
24599,Bef Joo Koon Way,1,JOO KOON,PIONEER,WEST REGION,103.66926644008088,1.32562284433654
24601,Progress Galvanizing,4,TUAS BAY,TUAS,WEST REGION,103.65486500001047,1.31333999996651
24609,Opp Progress Galvanizing,4,TUAS BAY,TUAS,WEST REGION,103.65475166394909,1.3134310373537
24611,Bef Marinteknik,4,TUAS BAY,TUAS,WEST REGION,103.65254056553094,1.3108556293594098
24619,Opp Marinteknik,4,TUAS BAY,TUAS,WEST REGION,103.65260471956782,1.31113971951498
24621,Aft Ocean Tanker,4,TUAS BAY,TUAS,WEST REGION,103.64977944402521,1.30797138899535
24629,Opp Ocean Tanker,4,TUAS BAY,TUAS,WEST REGION,103.65015527797974,1.3085113890287001
24631,Bef Benoi Rd,2,GUL CIRCLE,PIONEER,WEST REGION,103.67824444522353,1.32056657586424
24639,Aft Benoi Rd,2,GUL CIRCLE,PIONEER,WEST REGION,103.67791569301414,1.32041012800861
24641,W Atelier,2,GUL CIRCLE,PIONEER,WEST REGION,103.66551388890647,1.3142400000065102
24651,Metall-Treat Ind,2,GUL CIRCLE,PIONEER,WEST REGION,103.66882611097928,1.3149002780040602
24671,Hiap Teck Metal Co,2,GUL CIRCLE,PIONEER,WEST REGION,103.66123000003104,1.3095780560271497
24679,Opp Hiap Teck Metal Co,5,PIONEER SECTOR,PIONEER,WEST REGION,103.66125496522109,1.30929393064989
24681,Opp Jurong Insp Ctr,2,GUL CIRCLE,PIONEER,WEST REGION,103.65863348470843,1.31200874931979
24689,Jurong Insp Ctr,5,PIONEER SECTOR,PIONEER,WEST REGION,103.65889588893424,1.3115243618127603
24691,Aft Tuas Rd,2,GUL CIRCLE,PIONEER,WEST REGION,103.65712805602767,1.3134450000208302
24699,Bef Tuas Rd,4,TUAS BAY,TUAS,WEST REGION,103.65690250002405,1.3134530560118698
24701,TUAS CRES STN EXIT B,3,TUAS NORTH,TUAS,WEST REGION,103.649116,1.3213859999999997
24709,TUAS CRES STN EXIT A,4,TUAS BAY,TUAS,WEST REGION,103.649026,1.32089
24711,TUAS WEST RD STN EXIT B,3,TUAS NORTH,TUAS,WEST REGION,103.63999399999999,1.329871
24719,TUAS WEST RD STN EXIT A,4,TUAS BAY,TUAS,WEST REGION,103.639332,1.3300510000000003
25009,Tuas Ter,2,TUAS PROMENADE,TUAS,WEST REGION,103.63920357507963,1.34499542766088
25061,Kyocera Chemical,3,TUAS NORTH,TUAS,WEST REGION,103.64528750001706,1.32758500003063
25069,Opp Kyocera Chemical,3,TUAS NORTH,TUAS,WEST REGION,103.64551802153501,1.3275117962779903
25071,Opp Nissin Tpt,3,TUAS NORTH,TUAS,WEST REGION,103.6432063890228,1.32958277801799
25079,Nissin Tpt,3,TUAS NORTH,TUAS,WEST REGION,103.64347153803386,1.32944568983893
25091,Aft Tuas Ave 7,3,TUAS NORTH,TUAS,WEST REGION,103.64520499998908,1.33443305603142
25099,Opto-Pharm,3,TUAS NORTH,TUAS,WEST REGION,103.64494933414178,1.33392910725335
25101,Opp SMC Mfg,3,TUAS NORTH,TUAS,WEST REGION,103.64783751324052,1.3342847290782398
25109,SMC Mfg,3,TUAS NORTH,TUAS,WEST REGION,103.64732250002415,1.33462333299665
25111,Aft Tuas Ave 10,3,TUAS NORTH,TUAS,WEST REGION,103.64981610844488,1.33239888543698
25119,Bef Tuas Ave 10,3,TUAS NORTH,TUAS,WEST REGION,103.64991694402983,1.3321263890327697
25121,Aft Tuas Ave 8,3,TUAS NORTH,TUAS,WEST REGION,103.651696635235,1.33060763294167
25129,Aft Tuas Ave 6,3,TUAS NORTH,TUAS,WEST REGION,103.65226388900422,1.32994444402601
25151,Mercedes-Benz Logistics,3,TUAS NORTH,TUAS,WEST REGION,103.6532552431975,1.32913728132074
25161,Toyochem Ink,3,TUAS NORTH,TUAS,WEST REGION,103.65510623174903,1.32735422944929
25169,Opp Galmon S'pore,3,TUAS NORTH,TUAS,WEST REGION,103.65450055600219,1.32774944401039
25171,Becton Dickinson Med,3,TUAS NORTH,TUAS,WEST REGION,103.65711196773577,1.3254664542869306
25179,Sew-Eurodrive,3,TUAS NORTH,TUAS,WEST REGION,103.65711333297114,1.32529138897633
25181,MAN Diesel,3,TUAS NORTH,TUAS,WEST REGION,103.65881324089645,1.3238529691951901
25189,Soon Heng Glass,3,TUAS NORTH,TUAS,WEST REGION,103.65861666698133,1.3238397219811597
25191,Asiatic Engrg,3,TUAS NORTH,TUAS,WEST REGION,103.6596844024505,1.3212997963327098
25199,Bestofire and Thermal,3,TUAS NORTH,TUAS,WEST REGION,103.65933166702904,1.3210947219729599
25201,Aft Tuas Rd,3,TUAS NORTH,TUAS,WEST REGION,103.65870833303143,1.3192600000142303
25209,Bef Tuas Rd,3,TUAS NORTH,TUAS,WEST REGION,103.65880916700371,1.31930805600666
25219,Aft Tuas Ave 2,3,TUAS NORTH,TUAS,WEST REGION,103.65692226679495,1.32877104016653
25221,Raffles Country Club,1,TENGEH,TUAS,WEST REGION,103.6515311427917,1.33470589408796
25229,Crown Beverage Cans S'pore,3,TUAS NORTH,TUAS,WEST REGION,103.65176249706444,1.33371272924751
25231,Opp Asia-Pacific Brewery,1,TENGEH,TUAS,WEST REGION,103.64740272813636,1.3386589540233003
25239,Asia-Pacific Brewery,3,TUAS NORTH,TUAS,WEST REGION,103.64795499996725,1.33740500002037
25249,Aft Tuas West Rd,2,TUAS PROMENADE,TUAS,WEST REGION,103.64535166698558,1.3398549999677603
25259,Bef Tuas West Dr,2,TUAS PROMENADE,TUAS,WEST REGION,103.64070707023309,1.34418817757747
25269,Tuas Checkpt,1,TENGEH,TUAS,WEST REGION,103.63746924027154,1.34777150726774
25321,YCH Distripark,3,TUAS NORTH,TUAS,WEST REGION,103.6564457850944,1.31765021571604
25329,Mapletree Logistics,3,TUAS NORTH,TUAS,WEST REGION,103.65646249999052,1.3177913890084199
25331,Chugoku Marine Paints,3,TUAS NORTH,TUAS,WEST REGION,103.65381305601609,1.32019777799085
25339,Asia Steel Welded Mesh,3,TUAS NORTH,TUAS,WEST REGION,103.65396888287177,1.3201817976339798
25341,ROCKWOOL,3,TUAS NORTH,TUAS,WEST REGION,103.65198888897808,1.32194305599571
25349,Times Printers,3,TUAS NORTH,TUAS,WEST REGION,103.65248184445197,1.32159222133434
25351,Hart Engrg Pte Ltd,3,TUAS NORTH,TUAS,WEST REGION,103.65303152916469,1.32396971577017
25359,Opp Hart Engrg Pte Ltd,3,TUAS NORTH,TUAS,WEST REGION,103.6529238890272,1.32365000001897
25361,Yan San Metals Pte Ltd,3,TUAS NORTH,TUAS,WEST REGION,103.65112458286886,1.32495846442648
25369,Jas Metal Coatings,3,TUAS NORTH,TUAS,WEST REGION,103.65147255685935,1.32513576890329
25371,Aft Tuas Ave 4,3,TUAS NORTH,TUAS,WEST REGION,103.64917444402575,1.3238780560332195
25379,Aft Tuas Ave 6,3,TUAS NORTH,TUAS,WEST REGION,103.64900097889705,1.3242164088821997
25381,WYN2000 Logistics Ctr,3,TUAS NORTH,TUAS,WEST REGION,103.64739583301906,1.3255630559895095
25389,Aft Tuas Ave 8,3,TUAS NORTH,TUAS,WEST REGION,103.64720536104248,1.32595623010711
25391,Bef Pioneer Rd,2,TUAS PROMENADE,TUAS,WEST REGION,103.63704332757345,1.32896999391116
25399,Aft Pioneer Rd,4,TUAS BAY,TUAS,WEST REGION,103.63794454078865,1.32923865523658
25411,BEF TUAS TER,2,TUAS PROMENADE,TUAS,WEST REGION,103.63830559259952,1.3438706208122397
25419,Aft Tuas Ter,2,TUAS PROMENADE,TUAS,WEST REGION,103.63837611639327,1.3443890810874
25421,OPP TUAS LINK STN,2,TUAS PROMENADE,TUAS,WEST REGION,103.63745040018382,1.3414665264837
25429,TUAS LINK STN,2,TUAS PROMENADE,TUAS,WEST REGION,103.63696536000046,1.34055807307548
25431,Super Continental,2,TUAS PROMENADE,TUAS,WEST REGION,103.63658739973077,1.33897644927954
25439,Opp Super Continental,2,TUAS PROMENADE,TUAS,WEST REGION,103.63642647473378,1.3391252543256098
25441,Bef Pioneer Rd,2,TUAS PROMENADE,TUAS,WEST REGION,103.6351235369854,1.3348321175906102
25449,Aft Pioneer Rd,2,TUAS PROMENADE,TUAS,WEST REGION,103.63488564434365,1.33559254994067
25451,Aft Tuas West St,2,TUAS PROMENADE,TUAS,WEST REGION,103.63410305264571,1.3322832999168
25459,Opp Tuas West St,2,TUAS PROMENADE,TUAS,WEST REGION,103.63412166700834,1.33279999997118
25461,Aft Tuas West Ave,2,TUAS PROMENADE,TUAS,WEST REGION,103.63291879027565,1.3294482649013597
25469,Bef Tuas West Ave,2,TUAS PROMENADE,TUAS,WEST REGION,103.63264583299014,1.3292947220001199
25471,Opp S'pore Epson Ind,2,TUAS PROMENADE,TUAS,WEST REGION,103.64184123007807,1.33552353410516
25479,S'pore Epson Ind,2,TUAS PROMENADE,TUAS,WEST REGION,103.64162972197273,1.3355280559798703
25491,Opp Super Continental,2,TUAS PROMENADE,TUAS,WEST REGION,103.63816647849173,1.33901033639652
25499,Super Continental,2,TUAS PROMENADE,TUAS,WEST REGION,103.63823777800012,1.33874972198024
25501,Kee Wee Hup Kee,3,TUAS NORTH,TUAS,WEST REGION,103.6436358584241,1.3337905538071697
25509,Opp Kee Wee Hup Kee,3,TUAS NORTH,TUAS,WEST REGION,103.64364939022576,1.33355930464673
25511,MICHELMAN,3,TUAS NORTH,TUAS,WEST REGION,103.64080472198735,1.3298150000191797
25519,OPP MICHELMAN,3,TUAS NORTH,TUAS,WEST REGION,103.6409965426425,1.3298145158496697
25531,ST KINETICS,3,TUAS NORTH,TUAS,WEST REGION,103.645156,1.3323490000000002
25539,FUJIFILM,3,TUAS NORTH,TUAS,WEST REGION,103.64507,1.3323110000000002
25541,PEC,3,TUAS NORTH,TUAS,WEST REGION,103.647851,1.329782
25549,CAST LABORATORIES,3,TUAS NORTH,TUAS,WEST REGION,103.647687,1.3298149999999997
25551,GARMCO,3,TUAS NORTH,TUAS,WEST REGION,103.64592699999999,1.3255219999999999
25559,LEE WELDED MESH,3,TUAS NORTH,TUAS,WEST REGION,103.645879,1.3256510000000001
25561,INVISTA,4,TUAS BAY,TUAS,WEST REGION,103.637711,1.3183599999999998
25569,OPP INVISTA,4,TUAS BAY,TUAS,WEST REGION,103.637247,1.3181910000000001
25571,OPP WEST STAR,5,TUAS VIEW,TUAS,WEST REGION,103.635242,1.3154439999999998
25579,WEST STAR,5,TUAS VIEW,TUAS,WEST REGION,103.634947,1.3155420000000002
25589,CROWN EQUIPMENT,3,TUAS NORTH,TUAS,WEST REGION,103.648426,1.3283339999999997
25591,OPP WYETH PHARMACEUTICALS,5,TUAS VIEW,TUAS,WEST REGION,103.63509,1.310246
25599,WYETH PHARMACEUTICALS,5,TUAS VIEW,TUAS,WEST REGION,103.635806,1.30943
25601,PFIZER GLOBAL,5,TUAS VIEW,TUAS,WEST REGION,103.634717,1.3016320000000001
25609,MERCK SHARP & DOHME,5,TUAS VIEW,TUAS,WEST REGION,103.634519,1.3019420000000002
25611,OPP WESTLINK TWO,5,TUAS VIEW,TUAS,WEST REGION,103.633033,1.2977029999999998
25621,STARBURST ENGRG,5,TUAS VIEW,TUAS,WEST REGION,103.63188899999999,1.2943819999999997
25631,CONTAINER CONNECTIONS,5,TUAS VIEW,TUAS,WEST REGION,103.631397,1.290329
25641,OPP ROCHE S'PORE TECH,5,TUAS VIEW,TUAS,WEST REGION,103.63843399999999,1.296157
25651,NOVARTIS,5,TUAS VIEW,TUAS,WEST REGION,103.63553,1.2993449999999998
25661,BEF TUAS BAY LINK,5,TUAS VIEW,TUAS,WEST REGION,103.639925,1.2933610000000002
25669,AFT TUAS BAY LINK,5,TUAS VIEW,TUAS,WEST REGION,103.63952299999998,1.2933960000000002
25671,BEF OFFSHORE MARINE CTR,5,TUAS VIEW,TUAS,WEST REGION,103.641614,1.294546
25681,BEF TUAS WEST AVE,2,TUAS PROMENADE,TUAS,WEST REGION,103.637033,1.3325410000000002
25689,AFT TUAS WEST AVE,2,TUAS PROMENADE,TUAS,WEST REGION,103.63712599999998,1.3321089999999998
25691,AFT TUAS WEST RD STN,4,TUAS BAY,TUAS,WEST REGION,103.639669,1.328519
25701,GLAXOSMITHKLINE,5,TUAS VIEW,TUAS,WEST REGION,103.627651,1.295593
25709,EDGEN MURRAY,5,TUAS VIEW,TUAS,WEST REGION,103.627284,1.295671
25711,OPP THE INDEX,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.625073,1.2886269999999997
25719,THE INDEX,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.624893,1.289014
25729,ABBOTT,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.628258,1.2849319999999997
25741,HALLIBURTON,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.62711,1.2805009999999997
25751,BEF TUAS STH AVE 14,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.621508,1.27637
25761,OPP REC S'PORE,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.62422199999999,1.2750620000000001
25771,AFT TUAS STH ST 7,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.63232899999998,1.274334
25781,OPP SLS,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.635811,1.2763979999999995
25791,BEF TUAS STH AVE 10,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.636168,1.2820699999999998
25801,BEF TUAS STH AVE 7,6,TUAS VIEW EXTENSION,TUAS,WEST REGION,103.63418599999999,1.28451
25811,SIEM SENG HING,3,TUAS NORTH,TUAS,WEST REGION,103.643199,1.3322610000000001
25819,OPP BEYONICS TECHNOLOGY,3,TUAS NORTH,TUAS,WEST REGION,103.64353,1.332495
25821,TUAS AMENITY CTR,4,TUAS BAY,TUAS,WEST REGION,103.65258899999999,1.317492
26011,Bef Tuas Ave 11,4,TUAS BAY,TUAS,WEST REGION,103.64876709883725,1.3192296560789798
26019,PROGRESS GALVANIZING,4,TUAS BAY,TUAS,WEST REGION,103.648062,1.318612
26021,Bef Tuas Ave 13,4,TUAS BAY,TUAS,WEST REGION,103.64693086349153,1.3172613938167
26029,CHIA HOCK TRADING CO,4,TUAS BAY,TUAS,WEST REGION,103.647257,1.3178049999999997
26031,Hiap Seng Engrg Ltd,4,TUAS BAY,TUAS,WEST REGION,103.64524684749753,1.3154825721049803
26039,ASIA POLYURETHANE,4,TUAS BAY,TUAS,WEST REGION,103.645623,1.316062
26041,HIAP SENG ENGRG LTD,4,TUAS BAY,TUAS,WEST REGION,103.643052,1.314711
26049,Damen Shipyard,4,TUAS BAY,TUAS,WEST REGION,103.64275148813714,1.3148657644938202
26051,BLASTING ABRASIVES,4,TUAS BAY,TUAS,WEST REGION,103.641295,1.316385
26059,PAXOCEAN,4,TUAS BAY,TUAS,WEST REGION,103.64083888900358,1.31672777803073
26061,B S DEVELOPMENT,4,TUAS BAY,TUAS,WEST REGION,103.639406,1.3181860000000003
26069,Aft Tuas Ave 16,4,TUAS BAY,TUAS,WEST REGION,103.63897555599392,1.3185027780080703
26071,UNIFINE STAR PETROCHEM,4,TUAS BAY,TUAS,WEST REGION,103.637024,1.320508
26079,Bef Tuas Loop,4,TUAS BAY,TUAS,WEST REGION,103.6367552779852,1.3206061110285898
26081,BEF TUAS AVE 18A,4,TUAS BAY,TUAS,WEST REGION,103.634908,1.3224909999999999
26089,Bef Tuas Ave 20,4,TUAS BAY,TUAS,WEST REGION,103.63510021174817,1.32215171578031
26091,ROTARY ENGRG,4,TUAS BAY,TUAS,WEST REGION,103.63613499999998,1.3246560000000003
26099,Bef Tuas Ave 13,4,TUAS BAY,TUAS,WEST REGION,103.63599686578979,1.3246424936664203
26101,BASF STH EAST ASIA,4,TUAS BAY,TUAS,WEST REGION,103.638144,1.3268679999999997
26109,Bef Tuas Ave 11,4,TUAS BAY,TUAS,WEST REGION,103.63849052734983,1.3272774284647597
26111,Tru-Marine,4,TUAS BAY,TUAS,WEST REGION,103.6542583329887,1.3146430560007498
26121,Bef Tuas Amenity Ctr,4,TUAS BAY,TUAS,WEST REGION,103.65136419209274,1.3173684018155802
26131,Aft Tuas Cres,4,TUAS BAY,TUAS,WEST REGION,103.64969999999403,1.3190227779959103
26141,Smarty,4,TUAS BAY,TUAS,WEST REGION,103.6402558570377,1.3266862465078197
26151,Opp Hempel,4,TUAS BAY,TUAS,WEST REGION,103.64252271521323,1.32452998769194
26161,3NC S'pore,4,TUAS BAY,TUAS,WEST REGION,103.6448005401494,1.32238325656852
26171,Richee Engrg,4,TUAS BAY,TUAS,WEST REGION,103.64712138903367,1.3201325000085198
26201,Opp MSD,2,TUAS PROMENADE,TUAS,WEST REGION,103.63192950215767,1.32695291537121
26209,MSD,2,TUAS PROMENADE,TUAS,WEST REGION,103.63175333302223,1.32692000001177
26211,Framo S'pore Pte Ltd,5,TUAS VIEW,TUAS,WEST REGION,103.63683868167088,1.2909661076742003
26221,Opp YLS Steel,5,TUAS VIEW,TUAS,WEST REGION,103.63700231055886,1.2932497779786498
26241,Aft Tuas Sth Ave 2,2,TUAS PROMENADE,TUAS,WEST REGION,103.63084994911132,1.32051139798651
26249,Bef Tuas Sth Ave 2,5,TUAS VIEW,TUAS,WEST REGION,103.63121830364248,1.3204737075781199
26251,Bef Tuas Sth Ave 2,2,TUAS PROMENADE,TUAS,WEST REGION,103.62972683501111,1.31744784261205
26259,Aft Tuas Sth Ave 2,5,TUAS VIEW,TUAS,WEST REGION,103.63011079068616,1.3175163938709604
26261,Aft Tuas Sth Ave 4,2,TUAS PROMENADE,TUAS,WEST REGION,103.62871219060811,1.31470906872568
26269,Bef Tuas Sth Ave 4,5,TUAS VIEW,TUAS,WEST REGION,103.62895500001656,1.3143583329901
26279,Aft Tuas Sth Ave 4,5,TUAS VIEW,TUAS,WEST REGION,103.62784189600819,1.3113342524554599
26289,Opp Caterpillar,5,TUAS VIEW,TUAS,WEST REGION,103.62682065616312,1.3085457541522802
26299,Bef Tuas Sth Ave 6,5,TUAS VIEW,TUAS,WEST REGION,103.62556346611814,1.3051095435511098
26311,Aft Tuas Sth Ave 6,5,TUAS VIEW,TUAS,WEST REGION,103.62978115947503,1.30228826515768
26321,Bef Tuas Sth St 2,5,TUAS VIEW,TUAS,WEST REGION,103.63116893582945,1.3060395328923102
26331,RS Components,5,TUAS VIEW,TUAS,WEST REGION,103.63213426017337,1.30869957612651
26349,Tuas Technology Pk,5,TUAS VIEW,TUAS,WEST REGION,103.62993851893346,1.3119396916743995
26369,See Hup Seng,5,TUAS VIEW,TUAS,WEST REGION,103.62308583345813,1.2984699944142
26379,Yong Nam,5,TUAS VIEW,TUAS,WEST REGION,103.62192147229634,1.29387380677403
26389,Bef Tuas Sth Ave 5,5,TUAS VIEW,TUAS,WEST REGION,103.62453377233186,1.2905508090893698
26399,Aft Tuas View Cres,5,TUAS VIEW,TUAS,WEST REGION,103.627460343254,1.2894949904221698
26409,Multico,5,TUAS VIEW,TUAS,WEST REGION,103.63019873280871,1.28912909258559
26419,Aft Tuas View Circuit,5,TUAS VIEW,TUAS,WEST REGION,103.63301962123198,1.2889193732742301
26429,Bef Tuas Sth Ave 9,5,TUAS VIEW,TUAS,WEST REGION,103.63586909363458,1.2886974997813698
26431,Aft Tuas Sth Ave 9,5,TUAS VIEW,TUAS,WEST REGION,103.63619121489278,1.29448159014169
26441,Bef Tuas Sth Ave 7,5,TUAS VIEW,TUAS,WEST REGION,103.63296571362545,1.29568927488087
26451,Bef Tuas Sth Ave 5,5,TUAS VIEW,TUAS,WEST REGION,103.62977787735203,1.29689770170555
26461,Aft Tuas Sth Ave 8,5,TUAS VIEW,TUAS,WEST REGION,103.62876777798095,1.2994647219691702
27011,Blk 55,1,WESTERN WATER CATCHMENT,WESTERN WATER CATCHMENT,WEST REGION,103.68610938870161,1.35586334559449
27021,Hall 15,1,WESTERN WATER CATCHMENT,WESTERN WATER CATCHMENT,WEST REGION,103.68192916699402,1.35324138896679
27031,Hall 12,1,WESTERN WATER CATCHMENT,WESTERN WATER CATCHMENT,WEST REGION,103.68051749839925,1.3518681568187596
